author,text,published_at,likes,clean_text,topic_id,topic_label,sentiment_label,sentiment_score
@robertford2719,Best one ive seen in years.,2025-11-04 21:30:08+00:00,0,best one ive seen in years.,4,mixed evaluations (best vs worst),POSITIVE,0.9995558857917786
@chrisgedge7328,Labyrinth has done a fairly decent job on the remix but the full Allison Limerick Classic Mix of “Where Loves Lives” really would have been Christmas!!!,2025-11-04 21:15:34+00:00,2,labyrinth has done a fairly decent job on the remix but the full allison limerick classic mix of “where loves lives” really would have been christmas!!!,3,general christmas advert discussion,POSITIVE,0.6034451723098755
@JayD-e2w,"always know your target audience! well done JL, well done.",2025-11-04 21:06:55+00:00,0,"always know your target audience! well done jl, well done.",1,strong emotional praise,POSITIVE,0.9997032284736633
@Animalcarericky,Finally a UK advert without the mixed raced family 🙄,2025-11-04 21:02:24+00:00,13,finally a uk advert without the mixed raced family,5,family themes & representation,NEGATIVE,0.9925923943519592
@IDFC_DreamTeam,That’s nice. Well done John Lewis 🫶🏼,2025-11-04 20:59:52+00:00,0,that’s nice. well done john lewis 🫶,3,general christmas advert discussion,POSITIVE,0.999864935874939
@pipinellio,Yes yes! So much better JL!,2025-11-04 20:59:29+00:00,0,yes yes! so much better jl!,1,strong emotional praise,POSITIVE,0.9995065927505493
@garethroblyn,Best one they have done,2025-11-04 20:58:20+00:00,0,best one they have done,4,mixed evaluations (best vs worst),POSITIVE,0.7554140090942383
@anarawad6017,"Definitely one of the worst, haven't done a decent one for 5 or six years",2025-11-04 20:57:36+00:00,3,"definitely one of the worst, haven't done a decent one for 5 or six years",2,nostalgia & memories,NEGATIVE,0.9997733235359192
@joesackbaron,"Finally, the hero paying for it all so that it can actually happen in the first place gets some love, rather than just being left with the dishes and clearing up the rubbish.",2025-11-04 20:53:49+00:00,0,"finally, the hero paying for it all so that it can actually happen in the first place gets some love, rather than just being left with the dishes and clearing up the rubbish.",4,mixed evaluations (best vs worst),POSITIVE,0.8589783906936646
@EmmaHilder-p2b,What a beautiful advert.,2025-11-04 20:42:48+00:00,3,what a beautiful advert.,1,strong emotional praise,NEGATIVE,0.8268872499465942
@andybroadfield350,Would be been better with Josh winks higher state,2025-11-04 20:42:22+00:00,0,would be been better with josh winks higher state,0,music themes & general praise,NEGATIVE,0.9526078701019287
@bradbartlett2663,No there’s just something in my eye!,2025-11-04 20:41:25+00:00,0,no there’s just something in my eye!,4,mixed evaluations (best vs worst),NEGATIVE,0.7161515355110168
@Annika-f8z,This is a work of art. ❤,2025-11-04 20:38:41+00:00,0,this is a work of art.,2,nostalgia & memories,POSITIVE,0.9998204112052917
@fransdozy8877,Not a father myself but have many nephew's and new friends (from my nieces),2025-11-04 20:30:34+00:00,0,not a father myself but have many nephew's and new friends (from my nieces),4,mixed evaluations (best vs worst),POSITIVE,0.9985617995262146
@adambradley2571,Brilliant advert - the father - son connection and the club throwback,2025-11-04 20:27:35+00:00,3,brilliant advert - the father - son connection and the club throwback,1,strong emotional praise,POSITIVE,0.9997925162315369
@MalcoDude,Best Xmas advert in as long as I can remember!!! Thank you JL,2025-11-04 20:18:53+00:00,1,best xmas advert in as long as i can remember!!! thank you jl,3,general christmas advert discussion,POSITIVE,0.9994556307792664
@OliviaMoore-g2z4i,"Soggy, sentimental piffle. As usual.",2025-11-04 20:11:45+00:00,1,"soggy, sentimental piffle. as usual.",1,strong emotional praise,NEGATIVE,0.9996240139007568
@karenunsworth7973,"Omg let's just have some jingle bells, all year round it's a point about this don't say this don't say that and now christmas just some red tinsel will do.",2025-11-04 20:08:03+00:00,0,"omg let's just have some jingle bells, all year round it's a point about this don't say this don't say that and now christmas just some red tinsel will do.",2,nostalgia & memories,NEGATIVE,0.9888818860054016
@TheRayne77,Masterpiece in every way!,2025-11-04 20:02:29+00:00,0,masterpiece in every way!,2,nostalgia & memories,POSITIVE,0.8878989219665527
@Antbcfc64,WOW ❤Well done John Lewis the best ad going ❤🎉,2025-11-04 19:59:59+00:00,0,wow well done john lewis the best ad going,3,general christmas advert discussion,POSITIVE,0.9997891783714294
@HouseClarkzonian,"Guardian, Didn't you call this advert outdated?? Yet you can still buy Vinyl. I'm sure we know what you meant. The actual representation of a White British Family",2025-11-04 19:58:30+00:00,0,"guardian, didn't you call this advert outdated?? yet you can still buy vinyl. i'm sure we know what you meant. the actual representation of a white british family",5,family themes & representation,NEGATIVE,0.9898999333381653
@pgm1972,very poor effort. where is the emotion ?,2025-11-04 19:56:58+00:00,0,very poor effort. where is the emotion ?,5,family themes & representation,NEGATIVE,0.999813973903656
@MarcoArt-wy6hq,"Bring back the animals/ fantasy  
Christmas advents! ☹️",2025-11-04 19:51:50+00:00,4,bring back the animals/ fantasy christmas advents!,5,family themes & representation,POSITIVE,0.9996360540390015
@SP-1414,Aftersun?,2025-11-04 19:44:16+00:00,0,aftersun?,3,general christmas advert discussion,NEGATIVE,0.9858318567276001
@adygills5658,"Absolutely nailed it John Lewis! brought tears to my eyes, Ive no doubt there will be a few fathers feeling the same. I normally detest cheesey christmas ads but this was anything but. Ful marks.",2025-11-04 19:37:36+00:00,0,"absolutely nailed it john lewis! brought tears to my eyes, ive no doubt there will be a few fathers feeling the same. i normally detest cheesey christmas ads but this was anything but. ful marks.",3,general christmas advert discussion,NEGATIVE,0.7688271999359131
@user-bc3lo5yc4r,Oh wow.. emotional. Well done JL.,2025-11-04 19:36:12+00:00,0,oh wow.. emotional. well done jl.,1,strong emotional praise,POSITIVE,0.9997895359992981
@jasonclark1556,Nailed it this year just wonderful,2025-11-04 19:35:39+00:00,0,nailed it this year just wonderful,2,nostalgia & memories,POSITIVE,0.9996906518936157
@natashafranklin1646,"Nice a white family 
And a dad on the scene 
A married couple 
And a happy family 
And the power of music 
🎉❤🎉❤🎉❤",2025-11-04 19:31:38+00:00,2,nice a white family and a dad on the scene a married couple and a happy family and the power of music,0,music themes & general praise,POSITIVE,0.9998656511306763
@mattbee4091,YES!!!!!!! FANTASTIC!!!!!!!!! Incredible job 🙌,2025-11-04 19:19:19+00:00,0,yes!!!!!!! fantastic!!!!!!!!! incredible job,3,general christmas advert discussion,POSITIVE,0.9998763799667358
@ChrisWard-dy1lz,"Rubbish advert as always, I think John Lewis needs to learn that a Christmas advert needs to be festive",2025-11-04 19:16:33+00:00,2,"rubbish advert as always, i think john lewis needs to learn that a christmas advert needs to be festive",4,mixed evaluations (best vs worst),NEGATIVE,0.9997438788414001
@jayyoudeeee9096,WHITE FAMILY ON AN ADVERT??? WE ARE SO BACK,2025-11-04 19:16:12+00:00,13,white family on an advert??? we are so back,5,family themes & representation,NEGATIVE,0.9222124814987183
@stephmmcbride9197,Anybody who was a teenager in 90's will absolutely love that song the way it took the dad back is exactly what the song does to me every time  I hear it.   It really struck a nerve with me and will with anybody in my age group 40+. Lovely advert. Best one I've seen in a long time,2025-11-04 19:12:44+00:00,31,anybody who was a teenager in 90's will absolutely love that song the way it took the dad back is exactly what the song does to me every time i hear it. it really struck a nerve with me and will with anybody in my age group 40+. lovely advert. best one i've seen in a long time,5,family themes & representation,POSITIVE,0.9997826218605042
@glenr4026,"I would of been better if you saw him on the dance floor and it showed him meeting his future wife etc,",2025-11-04 19:12:23+00:00,0,"i would of been better if you saw him on the dance floor and it showed him meeting his future wife etc,",5,family themes & representation,NEGATIVE,0.7830052971839905
@JOEFINNOVIII,Amazing advert 🎉🎉🎉,2025-11-04 19:11:08+00:00,0,amazing advert,1,strong emotional praise,NEGATIVE,0.980422854423523
@stevencooper8298,Thank you JL,2025-11-04 19:07:22+00:00,0,thank you jl,3,general christmas advert discussion,POSITIVE,0.9991395473480225
@claudiasmith5022,And they nailed it - again!,2025-11-04 19:06:24+00:00,0,and they nailed it - again!,2,nostalgia & memories,POSITIVE,0.9995642304420471
@sandradring6265,What a wonderful Xmas video…it made me cry. Well done John Lewis very special.🌟🌟,2025-11-04 19:05:30+00:00,0,what a wonderful xmas video…it made me cry. well done john lewis very special.,3,general christmas advert discussion,POSITIVE,0.9997288584709167
@93raver09,"Well done John Lewis, stepped out of the box to dare to produce something different. Some won't like it! Some will love it. Too many kids don't have a father figure in there lives. Some are lucky enough to have cool ones who like rave music. 
The tabloids probably won't like they tried to shut the music down all those years ago ""evil drug pushing music"" well F**k you now it's a part of Christmas. 🎉",2025-11-04 18:51:26+00:00,1,"well done john lewis, stepped out of the box to dare to produce something different. some won't like it! some will love it. too many kids don't have a father figure in there lives. some are lucky enough to have cool ones who like rave music. the tabloids probably won't like they tried to shut the music down all those years ago ""evil drug pushing music"" well f**k you now it's a part of christmas.",4,mixed evaluations (best vs worst),POSITIVE,0.9971129894256592
@SteeeV-q8t,"Why was Santa banned from Myanmar?
Because Santa ate Mymin spies.",2025-11-04 18:49:00+00:00,0,why was santa banned from myanmar? because santa ate mymin spies.,0,music themes & general praise,NEGATIVE,0.9988584518432617
@glamourous1980,Omg this is just the perfect advert ❤ 😢,2025-11-04 18:48:23+00:00,0,omg this is just the perfect advert,1,strong emotional praise,POSITIVE,0.9989292025566101
@lindagoodswin9519,It is a nice ad but not very christmas like,2025-11-04 18:40:35+00:00,0,it is a nice ad but not very christmas like,0,music themes & general praise,NEGATIVE,0.9860225915908813
@markjordan750,OMG that was insane!!!!!!!!!!!! 'Where Love Lives' was MY JAM in the 90s! I went directly back to the club!!!!!!!!!!!!!!!!!!!! It so has to chart again!,2025-11-04 18:38:29+00:00,0,omg that was insane!!!!!!!!!!!! 'where love lives' was my jam in the 90s! i went directly back to the club!!!!!!!!!!!!!!!!!!!! it so has to chart again!,1,strong emotional praise,NEGATIVE,0.9898307919502258
@TeamBobRat,"Well, the creators have seen aftersun. Masterfully done though",2025-11-04 18:38:22+00:00,0,"well, the creators have seen aftersun. masterfully done though",4,mixed evaluations (best vs worst),POSITIVE,0.9996209144592285
@clairehoare8764,This was just what we all needed 🎉,2025-11-04 18:35:54+00:00,0,this was just what we all needed,2,nostalgia & memories,POSITIVE,0.9989123344421387
@stevevendy5753,Glad I don't buy the guardian,2025-11-04 18:31:32+00:00,0,glad i don't buy the guardian,2,nostalgia & memories,NEGATIVE,0.7154613137245178
@lb1116,"Also a hot Dad, thanks John Lewis for some eye candy (sorry I had to lighten the mood) ❤️😅🎄🥹",2025-11-04 18:25:46+00:00,0,"also a hot dad, thanks john lewis for some eye candy (sorry i had to lighten the mood) 🥹",3,general christmas advert discussion,POSITIVE,0.9994114637374878
@anthonykempton1414,This advert was written for me -,2025-11-04 18:22:12+00:00,1,this advert was written for me -,3,general christmas advert discussion,NEGATIVE,0.9930526614189148
@DenisTynan,The worst Christian ad ever...best one was the fire breathing dragon a few years ago,2025-11-04 18:21:40+00:00,0,the worst christian ad ever...best one was the fire breathing dragon a few years ago,4,mixed evaluations (best vs worst),NEGATIVE,0.9997782111167908
@NickWard-f6l,Gen x unite ...we had the best years ...Banging tune .,2025-11-04 18:19:26+00:00,0,gen x unite ...we had the best years ...banging tune .,4,mixed evaluations (best vs worst),POSITIVE,0.9983104467391968
@mrdee3561,"As a once single Dad who brought up two sons, I totally get this. A family rift means that I don't see my first born, 40 year old son much. Communication is definitely  the key.",2025-11-04 18:16:46+00:00,7,"as a once single dad who brought up two sons, i totally get this. a family rift means that i don't see my first born, 40 year old son much. communication is definitely the key.",2,nostalgia & memories,POSITIVE,0.9908347129821777
